Chunk_ID,Size_Bytes,HashTime_uS,VerifyTime_uS,Valid
1666,4096,23689,37743.50,True
1667,4096,19717,39226.60,True
1668,4096,18905,36422.00,True
1669,4096,18059,38253.40,True
1670,4096,24846,38311.00,True
1671,4096,22379,37527.20,True
1672,4096,18544,34977.70,True
1673,4096,19491,36861.80,True
1674,4096,23218,37565.00,True
1675,4096,18191,37136.50,True
1676,4096,22821,42219.60,True
1677,4096,18536,42059.40,True
1678,4096,20985,39849.80,True
1679,4096,19751,37352.20,True
1680,4096,21511,42595.20,True
1681,4096,20164,40680.00,True
1682,4096,21678,38660.60,True
1683,4096,20097,39845.60,True
1684,4096,20311,38073.50,True
1685,4096,18596,37636.00,True
1686,4096,22504,37922.70,True
1687,4096,20257,36278.80,True
1688,4096,19351,35194.10,True
1689,4096,18270,40282.70,True
1690,4096,22596,45155.10,True
1691,4096,19316,37104.50,True
1692,4096,19926,34807.10,True
1693,4096,19588,37956.20,True
1694,4096,25005,35642.90,True
1695,4096,19398,35272.50,True
1696,4096,19244,40134.80,True
1697,4096,25332,37896.20,True
1698,4096,19926,36870.20,True
1699,4096,18350,37620.30,True
1700,4096,18315,37187.50,True
1701,4096,19880,37034.00,True
1702,4096,23013,38449.40,True
1703,4096,19654,38759.30,True
1704,4096,20537,35889.50,True
1705,4096,18578,38563.80,True
1706,4096,23738,35717.70,True
1707,4096,19095,38052.10,True
1708,4096,20019,37601.90,True
1709,4096,18330,37964.50,True
1710,4096,19159,36459.70,True
1711,4096,18486,36652.90,True
1712,4096,17692,37209.90,True
1713,4096,18835,39390.80,True
1714,4096,21489,36032.40,True
1715,4096,18875,35625.50,True
1716,4096,18724,36152.40,True
1717,4096,19313,36275.20,True
1718,4096,18655,38180.20,True
1719,4096,19582,36875.80,True
1720,4096,18235,39165.30,True
1721,4096,17910,37374.60,True
1722,4096,25266,37355.60,True
1723,4096,21711,36893.60,True
1724,4096,19326,36359.70,True
1725,4096,19331,37660.00,True
1726,4096,21928,36315.10,True
1727,4096,19496,36599.70,True
1728,4096,18520,38308.90,True
1729,4096,19521,36678.20,True
1730,4096,20715,37928.30,True
1731,4096,18084,38034.50,True
1732,4096,18981,36046.10,True
1733,4096,19159,38772.40,True
1734,4096,20817,37910.30,True
1735,4096,18527,36692.70,True
1736,4096,19040,39110.30,True
1737,4096,17773,39508.40,True
1738,4096,21481,37317.00,True
1739,4096,19784,34857.20,True
1740,4096,18526,37568.40,True
1741,4096,19227,35955.60,True
1742,4096,20182,38178.00,True
1743,4096,21189,37590.00,True
1744,4096,18905,35384.30,True
1745,4096,18574,36691.80,True
1746,4096,26736,37201.10,True
1747,4096,18854,38162.90,True
1748,4096,19672,36748.50,True
1749,4096,19791,38289.70,True
1750,4096,20847,37799.90,True
1751,4096,19235,37149.00,True
1752,4096,18544,38133.80,True
1753,4096,17950,34917.40,True
1754,4096,22070,35479.40,True
1755,4096,21256,37820.80,True
1756,4096,18074,37696.10,True
1757,4096,18107,38507.00,True
1758,4096,19266,37978.50,True
1759,4096,20090,39175.80,True
1760,4096,19750,37340.80,True
1761,4096,22399,37220.60,True
1762,4096,18899,36767.00,True
1763,4096,18766,35808.20,True
1764,4096,18521,35153.00,True
1765,4096,19298,37012.60,True
1766,4096,17533,37304.50,True
1767,4096,18963,35858.80,True
1768,4096,18671,36109.60,True
1769,4096,18477,37361.80,True
1770,4096,27212,37109.00,True
1771,4096,22574,37162.30,True
1772,4096,18117,37541.40,True
1773,4096,23147,37446.80,True
1774,4096,21600,38174.00,True
1775,4096,21225,37236.40,True
1776,4096,18828,37154.50,True
1777,4096,20046,38117.80,True
1778,4096,21165,37284.60,True
1779,4096,18294,37467.60,True
1780,4096,18823,35930.70,True
1781,4096,19440,37354.30,True
1782,4096,26018,38497.90,True
1783,4096,19936,35600.40,True
1784,4096,19737,37397.70,True
1785,4096,20248,35418.00,True
1786,4096,24518,37905.60,True
1787,4096,18987,35011.00,True
1788,4096,19167,35597.80,True
1789,4096,18003,35953.70,True
1790,4096,20386,36041.70,True
1791,4096,19611,37880.20,True
1792,4096,20180,36483.10,True
1793,4096,19181,36510.90,True
1794,4096,20694,37341.80,True
1795,4096,20163,37256.90,True
1796,4096,18810,34605.90,True
1797,4096,21067,37070.70,True
1798,4096,20010,36478.50,True
1799,4096,18153,37480.60,True
1800,4096,19631,36666.60,True
1801,4096,18904,37255.60,True
1802,4096,24710,38327.80,True
1803,4096,19512,38084.50,True
1804,4096,19181,38099.30,True
1805,4096,20212,37342.10,True
1806,4096,21508,37454.90,True
1807,4096,19177,37898.00,True
1808,4096,19188,36177.10,True
1809,4096,18307,39505.20,True
1810,4096,24200,36554.80,True
1811,4096,18771,36934.40,True
1812,4096,18273,37562.60,True
1813,4096,19902,36992.30,True
1814,4096,19723,37886.00,True
1815,4096,18401,38083.10,True
1816,4096,18194,36453.00,True
1817,4096,19520,36971.30,True
1818,4096,19153,37774.20,True
1819,4096,17522,38749.80,True
1820,4096,18668,37732.10,True
1821,4096,18673,36929.60,True
1822,4096,18487,38414.70,True
1823,4096,18567,37328.20,True
1824,4096,19548,36160.20,True
1825,4096,18754,36940.10,True
1826,4096,22577,34756.60,True
1827,4096,18572,40347.20,True
1828,4096,19852,37924.30,True
1829,4096,19461,37915.50,True
1830,4096,22015,37357.20,True
1831,4096,19732,37017.30,True
1832,4096,18271,36859.50,True
1833,4096,18801,37192.10,True
1834,4096,24567,37020.80,True
1835,4096,19136,37515.40,True
1836,4096,18718,37310.70,True
1837,4096,18268,37447.90,True
1838,4096,18236,36207.70,True
1839,4096,19961,39029.90,True
1840,4096,19359,37375.10,True
1841,4096,18484,37272.00,True
1842,4096,19187,35465.40,True
1843,4096,19331,37343.10,True
1844,4096,20266,37391.40,True
1845,4096,18871,39808.30,True
1846,4096,22982,37365.80,True
1847,4096,19148,37028.60,True
1848,4096,19178,37956.20,True
1849,4096,19953,37981.40,True
1850,4096,20565,37492.90,True
1851,4096,18414,36541.30,True
1852,4096,18504,36769.10,True
1853,4096,18789,38456.70,True
1854,4096,21204,36252.00,True
1855,4096,18171,35840.70,True
1856,4096,21136,36656.60,True
1857,4096,19269,37080.40,True
1858,4096,21101,36897.00,True
1859,4096,19388,37201.60,True
1860,4096,21227,36966.30,True
1861,4096,17887,37779.30,True
1862,4096,20983,35975.20,True
1863,4096,20786,36899.50,True
1864,4096,19553,35571.10,True
1865,4096,18600,37140.90,True
1866,4096,27265,39779.60,True
1867,4096,19827,36542.30,True
1868,4096,18759,36491.50,True
1869,4096,19274,39550.70,True
1870,4096,20668,37260.40,True
1871,4096,18601,36224.90,True
1872,4096,20328,36238.30,True
1873,4096,18829,37004.80,True
1874,4096,21520,34975.40,True
1875,4096,19070,38226.00,True
1876,4096,19291,36681.60,True
1877,4096,17837,35456.90,True
1878,4096,20776,37362.70,True
1879,4096,18426,39140.00,True
1880,4096,18910,35486.70,True
1881,4096,19298,38584.90,True
1882,4096,19439,36060.40,True
1883,4096,18828,36530.30,True
1884,4096,18116,35330.90,True
1885,4096,18789,36329.40,True
1886,4096,18696,36445.40,True
1887,4096,19749,36682.50,True
1888,4096,17656,36888.10,True
1889,4096,18297,40348.60,True
1890,4096,18814,36536.20,True
1891,4096,19329,38739.20,True
1892,4096,18936,35531.50,True
1893,4096,18627,39151.70,True
1894,4096,23706,35277.00,True
1895,4096,18481,36748.90,True
1896,4096,20572,38770.00,True
1897,4096,22967,36886.80,True
1898,4096,20849,37643.30,True
1899,4096,19874,37016.60,True
1900,4096,22189,35194.90,True
1901,4096,23443,39673.80,True
1902,4096,23513,37837.80,True
1903,4096,18055,39379.80,True
1904,4096,24342,39181.80,True
1905,4096,19535,39849.60,True
1906,4096,19816,35952.00,True
1907,4096,19910,36321.50,True
1908,4096,20520,36858.90,True
1909,4096,18465,37492.90,True
1910,4096,21164,37009.80,True
1911,4096,19610,36241.90,True
1912,4096,19557,37408.90,True
1913,4096,21605,36572.80,True
1914,4096,22250,38040.60,True
1915,4096,19773,36701.90,True
1916,4096,21861,36990.80,True
1917,4096,18264,36827.70,True
1918,4096,20153,37344.40,True
1919,4096,18503,36894.80,True
1920,4096,18473,35204.60,True
1921,4096,19750,36046.30,True
1922,4096,22663,36257.30,True
1923,4096,18619,37063.20,True
1924,4096,21472,36096.90,True
1925,4096,19331,38750.80,True
1926,4096,20826,37390.90,True
1927,4096,20592,36083.90,True
1928,4096,19150,35423.40,True
1929,4096,20258,37697.00,True
1930,4096,22124,36419.40,True
1931,4096,18387,36523.70,True
1932,4096,20000,37587.90,True
1933,4096,18492,36390.10,True
1934,4096,19374,37323.40,True
1935,4096,18715,36783.70,True
1936,4096,19103,38049.40,True
1937,4096,19635,38652.50,True
1938,4096,19857,38392.10,True
1939,4096,18349,36532.70,True
1940,4096,18632,36004.10,True
1941,4096,18281,37086.30,True
1942,4096,19946,36654.60,True
1943,4096,19865,35218.60,True
1944,4096,19410,34210.60,True
1945,4096,19871,36871.20,True
1946,4096,18949,35374.80,True
1947,4096,18929,36505.10,True
1948,4096,19553,36712.10,True
1949,4096,18474,38052.20,True
1950,4096,20050,35511.20,True
1951,4096,18053,35210.70,True
1952,4096,18851,35911.60,True
1953,4096,19726,37039.50,True
1954,4096,19142,35587.50,True
1955,4096,21256,36848.60,True
1956,4096,18849,37441.90,True
1957,4096,18679,34799.80,True
1958,4096,21143,36597.50,True
1959,4096,20835,36469.90,True
1960,4096,19174,37992.00,True
1961,4096,18532,36567.80,True
1962,4096,21699,37727.70,True
1963,4096,18407,34867.30,True
1964,4096,18727,38839.80,True
1965,4096,19745,38015.80,True
1966,4096,20982,36953.40,True
1967,4096,19096,35847.60,True
1968,4096,19629,37372.00,True
1969,4096,19086,35728.80,True
1970,4096,20193,36866.00,True
1971,4096,19746,37220.70,True
1972,4096,19426,35563.60,True
1973,4096,18526,41428.40,True
1974,4096,22149,35438.40,True
1975,4096,19644,36869.60,True
1976,4096,19284,36278.60,True
1977,4096,23375,38431.10,True
1978,4096,27785,35676.50,True
1979,4096,21528,35823.80,True
1980,4096,24158,36871.40,True
1981,4096,18285,36791.20,True
1982,4096,19445,36868.20,True
1983,4096,19016,36553.10,True
1984,4096,19199,36963.40,True
1985,4096,19126,37941.30,True
1986,4096,21684,36171.30,True
1987,4096,19753,38352.90,True
1988,4096,17738,36078.90,True
1989,4096,18901,38379.60,True
1990,4096,21058,38001.40,True
1991,4096,22475,37062.60,True
1992,4096,19518,35175.00,True
1993,4096,17942,36700.10,True
1994,4096,24471,36023.20,True
1995,4096,18893,36717.80,True
1996,4096,18877,36661.10,True
1997,4096,19743,37516.30,True
1998,4096,21446,39520.90,True
1999,4096,19311,37385.70,True
2000,4096,18432,34594.60,True
2001,4096,20819,36956.30,True
2002,4096,21516,36961.40,True
2003,4096,18555,38183.20,True
2004,4096,18929,35207.60,True
2005,4096,18917,37436.10,True
2006,4096,19816,35828.40,True
2007,4096,19018,37158.40,True
2008,4096,18987,38652.00,True
2009,4096,18763,36557.70,True
2010,4096,19032,35264.20,True
2011,4096,18376,34941.60,True
2012,4096,17888,34478.00,True
2013,4096,19103,36522.30,True
2014,4096,21727,38091.60,True
2015,4096,19827,37778.90,True
2016,4096,19012,38444.80,True
2017,4096,19871,35972.20,True
2018,4096,20350,35628.50,True
2019,4096,18917,35906.70,True
2020,4096,19985,37009.30,True
2021,4096,18760,38745.90,True
2022,4096,19091,38538.70,True
2023,4096,19099,38266.50,True
2024,4096,20204,36989.30,True
2025,4096,19134,36708.30,True
2026,4096,19870,36312.30,True
2027,4096,18843,38571.20,True
2028,4096,19569,38585.30,True
2029,4096,18812,38002.60,True
2030,4096,24330,38960.20,True
2031,4096,17925,35972.70,True
2032,4096,19773,37456.20,True
2033,4096,21554,38264.00,True
2034,4096,23736,36707.80,True
2035,4096,19323,36546.80,True
2036,4096,19461,38588.10,True
2037,4096,17859,36244.90,True
2038,4096,19042,35776.20,True
2039,4096,21008,38685.90,True
2040,4096,20157,36834.80,True
2041,4096,18486,36686.90,True
2042,4096,20528,37350.70,True
2043,4096,18025,34036.10,True
2044,4096,19839,35787.90,True
2045,4096,18384,37182.30,True
2046,4096,23168,36648.30,True
2047,4096,19615,36978.30,True
2048,4096,19603,36962.30,True
2049,4096,19279,36922.60,True
2050,4096,21217,36704.00,True
2051,4096,20067,35961.00,True
2052,4096,18837,37950.70,True
2053,4096,18545,36738.30,True
2054,4096,20697,36309.70,True
2055,4096,19287,36839.30,True
2056,4096,18346,37319.20,True
2057,4096,18891,36498.20,True
2058,4096,19083,36804.40,True
2059,4096,20399,37910.80,True
2060,4096,18075,38994.40,True
2061,4096,19362,36817.00,True
2062,4096,20184,37035.70,True
2063,4096,19759,37260.80,True
2064,4096,19489,36561.30,True
2065,4096,19590,37881.20,True
2066,4096,20262,36399.50,True
2067,4096,20864,37239.90,True
2068,4096,20554,36030.20,True
2069,4096,18328,36214.10,True
2070,4096,20054,36944.30,True
2071,4096,18452,38375.50,True
2072,4096,19246,37164.50,True
2073,4096,18675,35237.90,True
2074,4096,18968,35801.00,True
2075,4096,18401,37661.00,True
2076,4096,16940,37382.70,True
2077,4096,18330,36821.20,True
2078,4096,21127,36494.00,True
2079,4096,23453,37323.10,True
2080,4096,19717,36942.20,True
2081,4096,20017,34556.80,True
2082,4096,22709,35929.10,True
2083,4096,21567,35934.90,True
2084,4096,18746,37140.00,True
2085,4096,21341,49253.40,True
2086,4096,20254,43081.00,True
2087,4096,18667,35579.20,True
2088,4096,19058,38043.00,True
2089,4096,20872,43680.30,True
2090,4096,21886,38863.60,True
2091,4096,19965,35311.90,True
2092,4096,19995,37454.30,True
2093,4096,24713,35501.90,True
2094,4096,21237,33425.30,True
2095,4096,18112,37656.50,True
2096,4096,18974,35522.80,True
2097,4096,18728,35922.50,True
2098,4096,21277,36842.20,True
2099,4096,19487,37556.80,True
2100,4096,19158,37945.70,True
2101,4096,18973,35957.00,True
2102,4096,20666,37285.40,True
2103,4096,19653,37234.80,True
2104,4096,18754,36236.70,True
2105,4096,18692,35932.70,True
2106,4096,25639,35923.10,True
2107,4096,23278,36085.70,True
2108,4096,18683,36124.90,True
2109,4096,18991,35583.30,True
2110,4096,25099,36511.80,True
2111,4096,19504,37145.80,True
2112,4096,19851,34548.20,True
2113,4096,18445,35112.70,True
2114,4096,19378,35185.30,True
2115,4096,18938,37680.50,True
2116,4096,18599,38653.20,True
2117,4096,18353,35907.50,True
2118,4096,20032,35496.80,True
2119,4096,19727,38910.00,True
2120,4096,18628,38077.80,True
2121,4096,20056,35039.60,True
2122,4096,20127,36680.70,True
2123,4096,19056,38511.20,True
2124,4096,18959,39006.30,True
2125,4096,19401,39521.80,True
2126,4096,19597,37552.20,True
2127,4096,19923,38306.70,True
2128,4096,19037,36204.10,True
2129,4096,18960,36337.70,True
2130,4096,19358,35840.50,True
2131,4096,18919,35858.70,True
2132,4096,19293,36860.50,True
2133,4096,19414,48817.70,True
2134,4096,21539,44252.00,True
2135,4096,19980,35529.40,True
2136,4096,17714,37654.70,True
2137,4096,20028,35707.70,True
2138,4096,21586,35561.40,True
2139,4096,18699,35294.50,True
2140,4096,21417,35169.20,True
2141,4096,21830,35431.40,True
2142,4096,19586,36104.40,True
2143,4096,21304,38582.90,True
2144,4096,23276,36988.40,True
2145,4096,19077,37106.70,True
2146,4096,18650,35856.60,True
2147,4096,18690,38225.60,True
2148,4096,20554,37648.40,True
2149,4096,18985,37992.80,True
2150,4096,22416,36145.10,True
2151,4096,25219,39387.20,True
2152,4096,19280,37080.50,True
2153,4096,17507,39149.80,True
2154,4096,24615,34836.70,True
2155,4096,20478,36712.40,True
2156,4096,19267,38194.70,True
2157,4096,19118,34107.70,True
2158,4096,23298,37356.60,True
2159,4096,19059,35411.00,True
2160,4096,18726,34573.30,True
2161,4096,18542,34921.50,True
2162,4096,21091,35495.70,True
2163,4096,18872,35963.00,True
2164,4096,19215,35679.40,True
2165,4096,18676,37478.10,True
2166,4096,20374,37036.90,True
2167,4096,19060,37217.20,True
2168,4096,19444,34895.40,True
2169,4096,19166,37415.40,True
2170,4096,21085,37425.10,True
2171,4096,19948,34943.60,True
2172,4096,20066,36295.80,True
2173,4096,24846,37187.10,True
2174,4096,24580,36700.10,True
2175,4096,19971,35042.70,True
2176,4096,18540,36188.70,True
2177,4096,19837,35292.90,True
2178,4096,20000,35983.40,True
2179,4096,18629,35537.50,True
2180,4096,18755,35749.00,True
2181,4096,22131,34817.70,True
2182,4096,19770,36693.90,True
2183,4096,18399,36223.20,True
2184,4096,18675,35831.30,True
2185,4096,18776,35796.50,True
2186,4096,17902,35422.80,True
2187,4096,19624,35976.10,True
2188,4096,18731,35328.70,True
2189,4096,18786,33740.20,True
2190,4096,19367,36348.20,True
2191,4096,18550,35969.60,True
2192,4096,19082,34558.10,True
2193,4096,19065,36653.60,True
2194,4096,23341,36281.70,True
2195,4096,20609,36471.90,True
2196,4096,19494,36499.80,True
2197,4096,19048,34937.90,True
2198,4096,19633,36714.70,True
2199,4096,20777,37175.50,True
2200,4096,19272,36640.70,True
2201,4096,18685,37686.10,True
2202,4096,20614,36623.10,True
2203,4096,18254,36436.10,True
2204,4096,17664,37334.00,True
2205,4096,18569,35160.80,True
2206,4096,21509,37165.00,True
2207,4096,18779,35314.90,True
2208,4096,19055,37509.20,True
2209,4096,18428,35906.80,True
2210,4096,23087,36524.60,True
2211,4096,19406,36881.30,True
2212,4096,20007,36854.70,True
2213,4096,18726,38606.00,True
2214,4096,18997,39110.90,True
2215,4096,18449,34965.00,True
2216,4096,18599,35010.20,True
2217,4096,18699,33921.60,True
2218,4096,22506,36199.40,True
2219,4096,18346,37424.80,True
2220,4096,18781,37742.60,True
2221,4096,19323,35970.90,True
2222,4096,23209,40364.00,True
2223,4096,19074,35908.70,True
2224,4096,20033,36297.70,True
2225,4096,19388,37169.60,True
2226,4096,20863,35062.70,True
2227,4096,20153,37181.60,True
2228,4096,19992,37165.50,True
2229,4096,18455,37746.80,True
2230,4096,22804,38136.10,True
2231,4096,23098,36901.60,True
2232,4096,18695,35317.10,True
2233,4096,20039,34942.90,True
2234,4096,21424,36600.80,True
2235,4096,19130,38215.60,True
2236,4096,17758,35417.70,True
2237,4096,19053,36977.10,True
2238,4096,21777,35309.50,True
2239,4096,18394,35069.80,True
2240,4096,19316,35556.60,True
2241,4096,18755,37178.00,True
2242,4096,21118,36494.60,True
2243,4096,20365,37388.30,True
2244,4096,17375,36480.90,True
2245,4096,19235,35736.60,True
2246,4096,19454,36190.70,True
2247,4096,19220,37264.20,True
2248,4096,17762,36662.60,True
2249,4096,18637,34362.20,True
2250,4096,19998,37675.20,True
2251,4096,19339,38266.60,True
2252,4096,22134,35696.90,True
2253,4096,18223,37455.90,True
2254,4096,19021,35984.90,True
2255,4096,18539,36347.40,True
2256,4096,18480,37081.70,True
2257,4096,19423,35821.80,True
2258,4096,21281,37322.70,True
2259,4096,19640,36173.90,True
2260,4096,18045,37016.60,True
2261,4096,18733,35774.50,True
2262,4096,22920,36010.60,True
2263,4096,19005,37317.40,True
2264,4096,19318,33634.00,True
2265,4096,21401,37964.30,True
2266,4096,19462,34769.90,True
2267,4096,19536,36962.40,True
2268,4096,19351,36531.90,True
2269,4096,19854,35320.90,True
2270,4096,19342,35236.50,True
2271,4096,18935,36150.30,True
2272,4096,19212,34959.60,True
2273,4096,19117,36954.70,True
2274,4096,24129,37164.60,True
2275,4096,21064,36885.90,True
2276,4096,19194,36805.50,True
2277,4096,22148,35948.40,True
2278,4096,20616,36643.40,True
2279,4096,18740,37481.40,True
2280,4096,18702,35598.20,True
2281,4096,20092,36509.50,True
2282,4096,19730,37890.30,True
2283,4096,20272,37478.90,True
2284,4096,20393,35924.80,True
2285,4096,19200,36190.60,True
2286,4096,23273,33871.60,True
2287,4096,18604,35686.90,True
2288,4096,19250,38182.70,True
2289,4096,17871,35460.50,True
2290,4096,25252,36124.50,True
2291,4096,18810,34554.00,True
2292,4096,18723,37423.80,True
2293,4096,18848,36510.40,True
2294,4096,23395,38662.10,True
2295,4096,21503,37418.50,True
2296,4096,20689,37901.40,True
2297,4096,18849,35883.10,True
2298,4096,24145,37074.70,True
2299,4096,19806,35789.00,True
2300,4096,18311,36149.40,True
2301,4096,19578,37745.30,True
2302,4096,20343,36363.00,True
2303,4096,19202,36495.30,True
2304,4096,19083,38051.60,True
2305,4096,19514,37525.90,True
2306,4096,17950,34672.10,True
2307,4096,18732,36299.40,True
2308,4096,18156,36101.90,True
2309,4096,19505,36949.60,True
2310,4096,19102,36927.50,True
2311,4096,19573,36616.70,True
2312,4096,20147,36548.60,True
2313,4096,17960,37926.70,True
2314,4096,20905,36732.20,True
2315,4096,18583,37286.80,True
2316,4096,20524,37170.20,True
2317,4096,19692,37735.30,True
2318,4096,25261,37003.70,True
2319,4096,19271,37098.80,True
2320,4096,18415,37386.70,True
2321,4096,21273,36500.70,True
2322,4096,18573,36576.00,True
2323,4096,19011,37116.10,True
2324,4096,19751,36179.70,True
2325,4096,21064,35485.80,True
2326,4096,18823,35792.70,True
2327,4096,19859,38293.90,True
2328,4096,18682,35629.20,True
2329,4096,26627,34874.90,True
2330,4096,19065,35249.20,True
2331,4096,18799,35700.50,True
2332,4096,19957,36960.30,True
2333,4096,19587,37973.90,True
2334,4096,19120,36156.20,True
2335,4096,18934,36228.90,True
2336,4096,18861,37866.90,True
2337,4096,19323,38985.80,True
2338,4096,17702,35682.80,True
2339,4096,21789,37362.60,True
2340,4096,19176,37358.30,True
2341,4096,18613,36850.40,True
2342,4096,19028,37238.70,True
2343,4096,23243,37219.10,True
2344,4096,19866,36145.70,True
2345,4096,20805,36165.80,True
2346,4096,18938,36764.90,True
2347,4096,21868,36450.10,True
2348,4096,18040,36998.40,True
2349,4096,18940,37457.70,True
2350,4096,18543,36621.80,True
2351,4096,19761,35722.90,True
2352,4096,18734,36074.60,True
2353,4096,17648,37127.10,True
2354,4096,19429,34783.10,True
2355,4096,20942,37150.00,True
2356,4096,19763,37056.80,True
2357,4096,18241,36317.90,True
2358,4096,17845,37029.70,True
2359,4096,21081,37531.20,True
2360,4096,23229,34438.80,True
2361,4096,18406,36689.00,True
2362,4096,18478,35573.20,True
2363,4096,22804,36044.90,True
2364,4096,19790,37349.70,True
2365,4096,19589,35450.40,True
2366,4096,18868,34761.70,True
2367,4096,22174,36608.30,True
2368,4096,19075,36399.20,True
2369,4096,19117,36075.20,True
2370,4096,19703,35721.00,True
2371,4096,23030,35390.40,True
2372,4096,18330,35728.50,True
2373,4096,20092,35542.40,True
2374,4096,19089,35729.60,True
2375,4096,19170,35796.60,True
2376,4096,20265,36385.60,True
2377,4096,19108,37933.00,True
2378,4096,19693,37057.30,True
2379,4096,20989,36258.80,True
2380,4096,19838,36363.50,True
2381,4096,19246,38222.50,True
2382,4096,18361,34783.40,True
2383,4096,22029,37075.70,True
2384,4096,18941,35924.70,True
2385,4096,18871,36508.10,True
2386,4096,19626,37638.50,True
2387,4096,20746,36618.30,True
2388,4096,20917,36091.70,True
2389,4096,18944,36100.70,True
2390,4096,21870,38491.00,True
2391,4096,23581,35596.50,True
2392,4096,19280,37140.70,True
2393,4096,18350,35251.90,True
2394,4096,18644,35407.90,True
2395,4096,19392,36513.60,True
2396,4096,19105,38165.20,True
2397,4096,18335,35434.40,True
2398,4096,18371,36329.50,True
2399,4096,18868,36290.20,True
2400,4096,18567,36661.90,True
2401,4096,19149,36792.70,True
2402,4096,18491,35289.90,True
2403,4096,19501,35339.80,True
2404,4096,19632,36380.00,True
2405,4096,19234,35080.50,True
2406,4096,18843,36665.70,True
2407,4096,20583,35830.80,True
2408,4096,21058,36688.90,True
2409,4096,19918,37370.70,True
2410,4096,18993,37037.30,True
2411,4096,18754,37854.10,True
2412,4096,19943,36089.00,True
2413,4096,18051,35802.80,True
2414,4096,22271,36905.70,True
2415,4096,20138,38091.50,True
2416,4096,19661,36430.20,True
2417,4096,21047,35307.20,True
2418,4096,18945,37067.50,True
2419,4096,18740,38161.40,True
2420,4096,19817,34361.80,True
2421,4096,18907,35402.00,True
2422,4096,19265,35191.80,True
2423,4096,18465,37684.80,True
2424,4096,19053,37321.80,True
2425,4096,18661,34668.10,True
2426,4096,23254,34870.50,True
2427,4096,19979,35123.70,True
2428,4096,20172,34710.70,True
2429,4096,20161,37053.50,True
2430,4096,22520,35851.70,True
2431,4096,18783,37705.90,True
2432,4096,19094,35004.70,True
2433,4096,18913,37541.10,True
2434,4096,24137,37460.20,True
2435,4096,18876,34519.20,True
2436,4096,18411,36207.90,True
2437,4096,18480,35060.30,True
2438,4096,20743,36499.90,True
2439,4096,19778,37325.40,True
2440,4096,17993,39826.60,True
2441,4096,20327,36102.20,True
2442,4096,24183,35531.30,True
2443,4096,20612,35888.50,True
2444,4096,19768,35693.10,True
2445,4096,18291,37064.20,True
2446,4096,20063,38566.50,True
2447,4096,18465,38918.00,True
2448,4096,20127,35332.10,True
2449,4096,20409,36074.80,True
2450,4096,19685,36975.40,True
2451,4096,17851,35186.70,True
2452,4096,18984,36213.10,True
2453,4096,18962,35757.20,True
2454,4096,17964,35682.60,True
2455,4096,23240,36899.60,True
2456,4096,19569,37323.70,True
2457,4096,20012,36985.80,True
2458,4096,17956,35897.50,True
2459,4096,19160,36774.20,True
2460,4096,19352,36095.60,True
2461,4096,19180,35831.20,True
2462,4096,19400,36556.80,True
2463,4096,18016,36663.00,True
2464,4096,19151,37655.10,True
2465,4096,19486,36053.30,True
2466,4096,18604,36635.70,True
2467,4096,18754,35384.00,True
2468,4096,19066,36524.60,True
2469,4096,19114,36462.30,True
2470,4096,18164,36781.10,True
2471,4096,17975,36995.70,True
2472,4096,18692,36419.20,True
2473,4096,18845,35599.50,True
2474,4096,19059,36524.00,True
2475,4096,19406,37096.30,True
2476,4096,17879,38953.40,True
2477,4096,22241,36424.60,True
2478,4096,19808,35389.00,True
2479,4096,18105,36131.00,True
2480,4096,18244,36540.40,True
2481,2493,18217,34936.50,True
